Street1,Street2,Borough,Lat,Lon,Nodes
Oliver Street,Park Row,Manhattan,40.713486,-73.998571,1773055865/588455743
Oliver Street,Saint James Place,Manhattan,40.713291,-73.998269,4158807592
Oliver Street,Shore Road,Brooklyn,40.619153,-74.039972,42470770
Oliver Street,Worth Street,Manhattan,40.713523,-73.998644,1773055865
Olmstead Avenue,Powell Avenue,Bronx,40.8308,-73.853933,42742223
Olmstead Avenue,Pugsley Creek Greenway,Bronx,40.814114,-73.850012,4589344362
Olmstead Avenue,Quimby Avenue,Bronx,40.825773,-73.852761,42718396
Olmstead Avenue,Randall Avenue,Bronx,40.818618,-73.85108,42747928
Olmstead Avenue,Saint Raymonds Avenue,Bronx,40.83747,-73.85539,42751667
Olmstead Avenue,Seward Avenue,Bronx,40.820711,-73.85158,42759211
Olmstead Avenue,Starling Avenue,Bronx,40.836049,-73.855127,42751935
Olmstead Avenue,Story Avenue,Bronx,40.825045,-73.852589,42771243
Olmstead Avenue,Sycamore Drive,Bronx,40.83747,-73.85539,42751667
Olmstead Avenue,Turnbull Avenue,Bronx,40.823606,-73.852253,42731521
Olmstead Avenue,Unionport Road,Bronx,40.835203,-73.854955,9954291725/9512837515/42740012/9512837509
Olmstead Avenue,Virgil Place,Bronx,40.822089,-73.851901,42747670
Olmstead Avenue,Watson Avenue,Bronx,40.829359,-73.853594,42749625
Olmstead Avenue,Westchester Avenue,Bronx,40.833913,-73.854653,42760504
Olmsted Drive,Shea Road,Queens,40.752343,-73.850927,7820463629/7820463630
Olmsted Drive,Stadium Place South,Queens,40.752189,-73.849688,274327683
Olympia Boulevard,Orlando Street,Staten Island,40.592827,-74.070427,42970249
Olympia Boulevard,Pearsall Street,Staten Island,40.591293,-74.074642,42970271
Olympia Boulevard,Piave Avenue,Staten Island,40.592805,-74.069223,42970247
Olympia Boulevard,Quintard Street,Staten Island,40.58915,-74.078545,42963656
Olympia Boulevard,Sand Lane,Staten Island,40.592793,-74.068321,42970244
Olympia Boulevard,Seaview Avenue,Staten Island,40.582605,-74.084323,42964696/1258962911
Olympia Boulevard,Slater Boulevard,Staten Island,40.579358,-74.087152,42955514
Olympia Boulevard,South Beach Avenue,Staten Island,40.592823,-74.071058,42962104
Olympia Boulevard,Vulcan Street,Staten Island,40.5903,-74.077506,42955199
Olympia Boulevard,Wahler Place,Staten Island,40.574449,-74.091514,42970215
Olympia Boulevard,Wentworth Avenue,Staten Island,40.592588,-74.072147,42970251
Olympia Boulevard,Wills Place,Staten Island,40.592801,-74.068894,42970246
Olympia Boulevard,Winfield Street,Staten Island,40.58972,-74.078036,42970286
Onda Court,Trossach Road,Staten Island,40.627996,-74.086211,42971107
Onderdonk Avenue,Palmetto Street,Queens,40.703651,-73.906656,2306110889/42827635
Onderdonk Avenue,Putnam Avenue,Queens,40.7024,-73.904542,42827646
Onderdonk Avenue,Scholes Street,Brooklyn,40.71284,-73.922208,42477659
Onderdonk Avenue,Stanhope Street,Queens,40.70766,-73.913435,42827602
Onderdonk Avenue,Starr Street,Queens,40.71029,-73.917883,42827574
Onderdonk Avenue,Stockholm Street,Queens,40.708099,-73.914177,42827600
Onderdonk Avenue,Suydam Street,Queens,40.709413,-73.916403,42827589
Onderdonk Avenue,Troutman Street,Queens,40.710727,-73.918623,42827568
Onderdonk Avenue,Willoughby Avenue,Queens,40.709851,-73.917142,42827581
Onderdonk Avenue,Woodbine Street,Queens,40.703277,-73.906024,42827640
Oneida Avenue,Oswego Street,Staten Island,40.613444,-74.101014,42951476
Oneida Avenue,Tioga Street,Staten Island,40.612125,-74.100168,42951477
Oneida Avenue,Van Cortlandt Park East,Bronx,40.899343,-73.87306,42723033
Onslow Place,Park Lane,Queens,40.710029,-73.834055,42896734
Onslow Place,Park Lane South,Queens,40.710029,-73.834055,42896734
Ontario Avenue,Oswego Street,Staten Island,40.612581,-74.103437,42971779
Ontario Avenue,Schoharie Street,Staten Island,40.613812,-74.104215,42976672
Ontario Avenue,Tioga Street,Staten Island,40.611224,-74.102606,42956791
Ontario Avenue,Victory Boulevard,Staten Island,40.615625,-74.105345,9991778268
Openview Lane,Richmond Terrace,Staten Island,40.639582,-74.141066,8668762908
Openview Lane,Riverside Lane,Staten Island,40.638381,-74.140047,4443113882
Opp Court,Ridgewood Avenue,Staten Island,40.559019,-74.165646,42951887
Orange Avenue,Port Richmond Avenue,Staten Island,40.62854,-74.141855,42997606
Orange Avenue,Riley Place,Staten Island,40.628103,-74.14118,43001154
Orange Avenue,Seymour Avenue,Staten Island,40.627403,-74.140084,42987630
Orange Street,Willow Street,Brooklyn,40.699425,-73.994846,42513259
Orange Trail,Unmarked Trail,Bronx,40.887879,-73.917876,8681726506
Orange Trail,White Trail,Staten Island,40.533261,-74.137461,9384398025
Orange Trail,Yellow Trail,Staten Island,40.53324,-74.137162,9384398088
Orbit Lane,Rockland Avenue,Staten Island,40.595338,-74.160283,42958845
Orchard Avenue,Saint Peters Avenue,Queens,40.712879,-73.88851,8663445773
Orchard Avenue,Spruce Avenue,Brooklyn,40.648853,-73.996287,756247019
Orchard Avenue,Summit Avenue,Brooklyn,40.647704,-73.99364,756247165
Orchard Avenue,Vale Avenue,Brooklyn,40.647853,-73.994644,757489048
Orchard Beach Bus Terminal Loop,Park Drive,Bronx,40.866187,-73.80077,42766218/42766220
Orchard Beach Bus Terminal Loop,Park Drive Greenway,Bronx,40.866227,-73.800553,608513640/608513668
Orchard Beach Mall,Orchard Beach Road,Bronx,40.868125,-73.79932,42766058
Orchard Beach Mall,Park Drive,Bronx,40.867698,-73.79951,42766058/42766015
Orchard Lane,Osage Lane,Staten Island,40.533541,-74.160177,42964434
Orchard Lane,Shirley Avenue,Staten Island,40.534297,-74.16151,42957776
Orchard Street,Rivington Street,Manhattan,40.720307,-73.989112,42437106
Orchard Street,Stanton Street,Manhattan,40.721463,-73.988516,42432063
Ordell Avenue,Veltman Avenue,Staten Island,40.624602,-74.1333,42990532
Ordnance Road,Shore Road,Queens,40.795733,-73.776282,42813360
Orient Avenue,Pine Street,Queens,40.767638,-73.743779,42817643
Orient Avenue,Poplar Street,Queens,40.768885,-73.743925,42878247
Orient Avenue,Sharon Street,Brooklyn,40.715325,-73.938689,42494204
Oriental Boulevard,Oxford Street,Brooklyn,40.578404,-73.937945,1167630417/42464397
Oriental Boulevard,Perry Avenue,Brooklyn,40.578406,-73.937318,1167631659/1167632404/42464398
Oriental Boulevard,Quentin Street,Brooklyn,40.578579,-73.936039,1167626851
Oriental Boulevard,Seawall Avenue,Brooklyn,40.578136,-73.931938,42464407
Oriental Boulevard,West End Avenue,Brooklyn,40.576882,-73.952886,42464355
Orloff Avenue,Van Cortlandt Avenue West,Bronx,40.883679,-73.893128,42756620
Orloff Avenue,Van Cortlandt Park South,Bronx,40.885072,-73.891762,42756629
Orloff Avenue,West 238th Street,Bronx,40.88268,-73.897937,42756605
Ormond Place,Saint Marys Avenue,Staten Island,40.615902,-74.068527,42984969
Ornstein Lane,Selikoff Lane,Staten Island,40.593084,-74.132892,2897509152/10265731018/5290922358
Osage Lane,Woods of Arden Road,Staten Island,40.532678,-74.16092,42964439
Osborn Avenue,Russell Street,Staten Island,40.540201,-74.149001,42974064
Osborn Street,Pitkin Avenue,Brooklyn,40.669961,-73.908883,42511525
Osborn Street,Riverdale Avenue,Brooklyn,40.661294,-73.906666,42496241
Osborn Street,Sutter Avenue,Brooklyn,40.667425,-73.908231,42515055
Osborne Place,West 179th Street,Bronx,40.85586,-73.915711,42748017
Osborne Place,West 180th Street,Bronx,40.85653,-73.915452,42731727
Osborne Place,West Burnside Avenue,Bronx,40.854582,-73.91619,42744012
Osborne Street,Preston Avenue,Staten Island,40.53747,-74.162272,42962814
Osborne Street,Woods of Arden Road,Staten Island,40.536411,-74.164265,42962816
Osgood Avenue,Park Hill Avenue,Staten Island,40.617295,-74.08048,42972845
Osgood Avenue,Park Hill Circle,Staten Island,40.615932,-74.078748,42950873
Osgood Avenue,Stage Lane,Staten Island,40.615487,-74.07818,42966634/10184989621
Osgood Avenue,Targee Street,Staten Island,40.619001,-74.084782,42972825
Osgood Avenue,Van Duzer Street,Staten Island,40.619094,-74.086007,42972822
Osgood Avenue,Vanderbilt Avenue,Staten Island,40.617797,-74.081103,42972839
Osgood Avenue,Wiederer Place,Staten Island,40.618931,-74.083904,42972829
Oswald Place,Percival Place,Staten Island,40.523162,-74.20372,42974534
Oswald Place,Seguine Avenue,Staten Island,40.523853,-74.199954,43006997
Oswego Street,Renwick Avenue,Staten Island,40.611708,-74.105876,42955352
Oswego Street,Seneca Avenue,Staten Island,40.612876,-74.102637,42971777
Otis Avenue,Penrod Street,Queens,40.739193,-73.854879,42830993
Otis Avenue,Richmond Road,Staten Island,40.578218,-74.117041,42964370
Otis Avenue,South Railroad Avenue,Staten Island,40.576341,-74.112835,42964380
Otis Avenue,Throgs Neck Expressway Service Road,Bronx,40.834317,-73.823796,5499452076
Otis Avenue,Van Cleef Street,Queens,40.741088,-73.853793,42831003
Otis Avenue,Van Doren Street,Queens,40.740457,-73.854175,42830999
Otis Avenue,Waldron Street,Queens,40.739825,-73.854526,42830996
Otis Avenue,Xenia Street,Queens,40.73793,-73.855581,42830986
Otsego Street,Sigourney Street,Brooklyn,40.673205,-74.010549,42531198
Otsego Street,Van Dyke Street,Brooklyn,40.67293,-74.010682,42530040
Otsego Street,Wolcott Street,Brooklyn,40.675141,-74.009612,42518693
Ottavio Promenade,Page Avenue,Staten Island,40.503331,-74.228573,43026238
Outerbridge Crossing,West Shore Expressway,Staten Island,40.525702,-74.230877,60650705/60650604
Overbrook Street,Rushmore Avenue,Queens,40.763904,-73.739289,42931963
Overbrook Street,Thornhill Avenue,Queens,40.760174,-73.736981,42908626
Overbrook Street,Van Zandt Avenue,Queens,40.762092,-73.738186,42909837
Overing Street,Saint Raymonds Avenue,Bronx,40.841816,-73.846949,42742952/42742955
Overing Street,Tratman Avenue,Bronx,40.840032,-73.844533,42742937
Overing Street,Westchester Avenue,Bronx,40.839344,-73.843605,42742935
Overlook Avenue,Vista Avenue,Staten Island,40.597204,-74.095015,42986038
Overlook Terrace,West 184th Street,Manhattan,40.852628,-73.936526,42442378
Overlook Terrace,West 186th Street,Manhattan,40.853823,-73.936363,42442384
Overlook Terrace,West 187th Street,Manhattan,40.854932,-73.936038,42436297
Overlook Terrace,West 190th Street,Manhattan,40.856745,-73.934857,42442400
Overlook Terrace,Windermere Road,Staten Island,40.602097,-74.077954,42962682
Ovid Place,Quencer Road,Queens,40.695896,-73.766861,42915551
Ovington Avenue,Ridge Boulevard,Brooklyn,40.635372,-74.029139,42504813
Ovington Avenue,Stewart Avenue,Brooklyn,40.630899,-74.017711,42504831
Ovis Place,Thollen Street,Staten Island,40.554806,-74.132118,42974809
Owls Head Park Greenway,Shore Road,Brooklyn,40.6398,-74.03554,10000890455
Owls Head Park Greenway,Shore Road Greenway,Brooklyn,40.6398,-74.03554,10000890455
Oxford Avenue,Tulfan Terrace,Bronx,40.887053,-73.908568,42760277
Oxford Avenue,West 235th Street,Bronx,40.885484,-73.909033,42747616
Oxford Avenue,West 236th Street,Bronx,40.886501,-73.908705,42720181
Oxford Place,Woodstock Avenue,Staten Island,40.632196,-74.088786,42943864
Oxford Street,Shore Boulevard,Brooklyn,40.580858,-73.938049,42487011
Oystercatcher Trail,Peregrine Trail,Brooklyn,40.639181,-73.872326,2870898399
PABT Bus Ramp,West 41st Street,Manhattan,40.758371,-73.994391,42434434
PABT Parking Ramp,West 39th Street,Manhattan,40.756826,-73.994701,1727780310
PABT Ramp,PABT Ramp towards West 40th Street,Manhattan,40.75835,-73.997441,427804105/11149329294
Pacific Avenue,Saint Albans Place,Staten Island,40.544349,-74.160547,42962005
Pacific Avenue,Sycamore Street,Staten Island,40.541667,-74.15795,42948174
Pacific Street,Ralph Avenue,Brooklyn,40.676131,-73.921901,42494039
Pacific Street,Rochester Avenue,Brooklyn,40.676444,-73.927615,42534024
Pacific Street,Rockaway Avenue,Brooklyn,40.675534,-73.911003,42516686
Pacific Street,Sackman Street,Brooklyn,40.675273,-73.906203,42515450
Pacific Street,Saratoga Avenue,Brooklyn,40.675838,-73.916544,42476349
Pacific Street,Schenectady Avenue,Brooklyn,40.676745,-73.933153,42516358
Pacific Street,Smith Street,Brooklyn,40.68799,-73.989609,42492223
Pacific Street,Thomas S. Boyland Street,Brooklyn,40.675687,-73.91377,42509416
Pacific Street,Troy Avenue,Brooklyn,40.676895,-73.935923,42493217
Pacific Street,Underhill Avenue,Brooklyn,40.680349,-73.964797,42526329
Pacific Street,Utica Avenue,Brooklyn,40.676597,-73.930383,42520919
Pacific Street,Vanderbilt Avenue,Brooklyn,40.680957,-73.967673,42469633
Pacific Street,Washington Avenue,Brooklyn,40.680236,-73.964236,42478421
Paerdegat 10th Street,Paerdegat Avenue North,Brooklyn,40.62863,-73.90571,42500855
Paerdegat 11th Street,Paerdegat Avenue North,Brooklyn,40.628198,-73.904891,42474169/4384787135
Paerdegat 12th Street,Paerdegat Avenue North,Brooklyn,40.62789,-73.904069,42525656
Paerdegat 13th Street,Paerdegat Avenue North,Brooklyn,40.627509,-73.90323,42487888
Paerdegat 14th Street,Paerdegat Avenue North,Brooklyn,40.627137,-73.902381,42525660
Paerdegat 15th Street,Paerdegat Avenue North,Brooklyn,40.626779,-73.90157,42519291
Paerdegat 1st Street,Paerdegat Avenue North,Brooklyn,40.631968,-73.913181,7964677801/7964677802
Paerdegat 2nd Street,Paerdegat Avenue North,Brooklyn,40.631604,-73.912311,42525637
Paerdegat 3rd Street,Paerdegat Avenue North,Brooklyn,40.631243,-73.911511,42484334
Paerdegat 4th Street,Paerdegat Avenue North,Brooklyn,40.630874,-73.91068,42460415
Paerdegat 5th Street,Paerdegat Avenue North,Brooklyn,40.630491,-73.909846,42504555
Paerdegat 6th Street,Paerdegat Avenue North,Brooklyn,40.630132,-73.909023,42478779
Paerdegat 7th Street,Paerdegat Avenue North,Brooklyn,40.629751,-73.90819,42525649
Paerdegat 8th Street,Paerdegat Avenue North,Brooklyn,40.629379,-73.907353,42511166
Paerdegat 9th Street,Paerdegat Avenue North,Brooklyn,40.629011,-73.906541,42484410
Paerdegat Avenue North,Seaview Avenue,Brooklyn,40.626329,-73.900676,42470105/2807151238/2630496623
Paerdegat Avenue South,Ralph Avenue,Brooklyn,40.632388,-73.918639,6194157368
Page Avenue,Richmond Valley Road,Staten Island,40.52092,-74.23513,43000925
Page Avenue,South Bridge Street,Staten Island,40.524426,-74.234616,447832833/447832820/447832593
Paidge Avenue,Provost Street,Brooklyn,40.736717,-73.950207,42469151
Palermo Street,Palo Alto Avenue,Queens,40.717973,-73.770901,42815075
Palermo Street,Salerno Avenue,Queens,40.719215,-73.771146,9607451219/42864148
Palisade Avenue,River Road,Bronx,40.885581,-73.918767,42748885
Palisade Avenue,Sigma Place,Bronx,40.908192,-73.909035,42762457
Palisade Avenue,Spaulding Lane,Bronx,40.897042,-73.914789,42752726
Palisade Avenue,Unmarked Trail,Bronx,40.887878,-73.918734,8681726494
Palisade Avenue,West 231st Street,Bronx,40.884805,-73.919267,42770888
Palisade Avenue,West 232nd Street,Bronx,40.885581,-73.918767,42748885
Palisade Avenue,West 247th Street,Bronx,40.895265,-73.915619,42782723
Palisade Avenue,West 254th Street,Bronx,40.90358,-73.912607,42770342
Palisade Avenue,West 255th Street,Bronx,40.904438,-73.912158,42752116
Palisade Avenue,West 261st Street,Bronx,40.911337,-73.906571,42748610
Palisade Place,Popham Avenue,Bronx,40.851543,-73.918326,42745018
Palisade Place,Sedgwick Avenue,Bronx,40.85277,-73.918844,595759555
Palmer Avenue,Port Richmond Avenue,Staten Island,40.633343,-74.136541,42972077
Palmer Avenue,Sharpe Avenue,Staten Island,40.633901,-74.137741,42972082
Palmer Avenue,Stillwell Avenue,Bronx,40.860976,-73.825988,42744642
Palmer Avenue,Tillotson Avenue,Bronx,40.879701,-73.835733,42735182
Palmetto Street,Ridgewood Place,Brooklyn,40.698783,-73.911776,42490624
Palmetto Street,Saint Nicholas Avenue,Queens,40.700608,-73.909933,42870690
Palmetto Street,Seneca Avenue,Queens,40.702808,-73.907685,42870698
Palmetto Street,Traffic Avenue,Queens,40.70935,-73.89424,42821744
Palmetto Street,Wilson Avenue,Brooklyn,40.694922,-73.915562,42496748
Palmetto Street,Woodward Avenue,Queens,40.704849,-73.905609,42809970
Palmetto Street,Wyckoff Avenue,Brooklyn,40.699511,-73.911065,8421773046
Palmieri Lane,Woodvale Avenue,Staten Island,40.516118,-74.207176,42981770
Palo Alto Avenue,Palo Alto Street,Queens,40.717814,-73.771893,9607451289/9607451246
Palo Alto Avenue,Santiago Street,Queens,40.717564,-73.772584,42814444/7094735303
Pamela Lane,Stanwich Street,Staten Island,40.602805,-74.089221,43011978
Parade Place,Parkside Avenue,Brooklyn,40.653189,-73.966213,42499234
Parade Place,Woodruff Avenue,Brooklyn,40.6525,-73.965751,42522822
Paradise Place,Sleight Avenue,Staten Island,40.508063,-74.241539,42954011
Paris Court,Taylor Street,Staten Island,40.63593,-74.123312,2619827047
Parish Avenue,Victory Boulevard,Staten Island,40.592432,-74.189429,42978070
Park Avenue,Park Avenue South,Manhattan,40.745805,-73.982277,42449308/4597668020
Park Avenue,Pine Avenue,Bronx,40.889141,-73.874482,778322345
Park Avenue,Police Officer Jill Garcia Place,Bronx,40.844206,-73.90104,42783287
Park Avenue,Richmond Terrace,Staten Island,40.640024,-74.130405,43022503
Park Avenue,Ryerson Street,Brooklyn,40.695781,-73.965433,42471733/42471789
Park Avenue,Saint Edwards Street,Brooklyn,40.696136,-73.978327,42461974
Park Avenue,Saint Pauls Place,Bronx,40.836508,-73.90535,42762942
Park Avenue,Sandford Street,Brooklyn,40.697099,-73.953853,42471849
Park Avenue,Skillman Street,Brooklyn,40.696676,-73.957526,42471838
Park Avenue,Spencer Street,Brooklyn,40.696894,-73.955637,42471844
Park Avenue,Spruce Avenue,Bronx,40.891791,-73.875405,777337342
Park Avenue,Steuben Street,Brooklyn,40.69588,-73.963541,42471802
Park Avenue,Taaffe Place,Brooklyn,40.69632,-73.960621,42471833
Park Avenue,Teller Avenue,Bronx,40.825465,-73.915921,42783589
Park Avenue,Throop Avenue,Brooklyn,40.698221,-73.943958,42471870
Park Avenue,Tillary Street,Brooklyn,40.696334,-73.980377,479715801/42471754
Park Avenue,Tompkins Avenue,Brooklyn,40.697903,-73.946797,42471859
Park Avenue,Vanderbilt Avenue,Brooklyn,40.695959,-73.9704,42469612/42469607
Park Avenue,Vreeland Street,Staten Island,40.637116,-74.132546,43006547
Park Avenue,Walworth Street,Brooklyn,40.696995,-73.954745,42471847
Park Avenue,Warsoff Place,Brooklyn,40.697099,-73.953853,42471849
Park Avenue,Washington Avenue,Brooklyn,40.695849,-73.967384,42471731/42471787
Park Avenue,Waverly Avenue,Brooklyn,40.695887,-73.968381,42471728/42471786
Park Avenue,Webster Avenue,Bronx,40.827914,-73.912173,2827547781
Park Avenue,West Border Avenue,Bronx,40.894573,-73.87915,777337399
Park Avenue,Williamsburg Street West,Brooklyn,40.696042,-73.964857,537402600
Park Avenue South,Union Square East,Manhattan,40.736556,-73.989023,4597668036/42437021
Park Circle,Parkside Avenue,Brooklyn,40.651205,-73.971587,249208032/1942053697/1942053692/9193636229
Park Circle,Prospect Park Southwest,Brooklyn,40.651444,-73.972359,1701116528/824069027/1701116556/249208039
Park Drive,Peace Street,Bronx,40.887669,-73.811402,42765996
Park Drive,Ridge Place,Bronx,40.886998,-73.808945,42737140
Park Drive,Split Rock Road,Bronx,40.888232,-73.81374,11110438830
Park Drive,Terrace Place,Bronx,40.887317,-73.810095,42751604
Park Drive East,Union Turnpike,Queens,40.717334,-73.825306,42879697
Park Drive North,Rivington Avenue,Staten Island,40.597922,-74.167996,42968118
Park Drive North,Signs Road,Staten Island,40.602076,-74.167197,42964510
Park Hill Avenue,Park Hill Court,Staten Island,40.619205,-74.077182,42960330
Park Hill Avenue,Park Hill Lane,Staten Island,40.617995,-74.079497,42979394
Park Hill Avenue,Sobel Court,Staten Island,40.613588,-74.082664,42979399
Park Hill Circle,Park Hill Lane,Staten Island,40.616666,-74.078263,42950860/42950870
Park Hill Court,Vanderbilt Avenue,Staten Island,40.619776,-74.077691,42960327
Park Hill Lane,Vanderbilt Avenue,Staten Island,40.618566,-74.080016,42995010
Park Lane,Park Lane South,Queens,40.710029,-73.834055,42896734
Park Lane,Red Trail,Staten Island,40.621399,-74.087195,9809779876
Park Lane,Signal Hill Road,Staten Island,40.61959,-74.088687,42965283
Park Lane,Union Turnpike,Queens,40.711736,-73.836008,42880192/3324555387
Park Lane,West Drive,Queens,40.774066,-73.752214,42836942
Park Lane South,Woodhaven Boulevard,Queens,40.697579,-73.852693,2757013562/6414891019/42860316
Park Place,Ralph Avenue,Brooklyn,40.6719,-73.9223,42494059
Park Place,Rochester Avenue,Brooklyn,40.672211,-73.928014,42534032
Park Place,Rogers Avenue,Brooklyn,40.673571,-73.952937,42526048
Park Place,Saratoga Avenue,Brooklyn,40.671607,-73.916942,42476335
Park Place,Schenectady Avenue,Brooklyn,40.672515,-73.933553,42516378
Park Place,Thomas S. Boyland Street,Brooklyn,40.671456,-73.914174,42509432
Park Place,Troy Avenue,Brooklyn,40.672674,-73.936343,42493247
Park Place,Underhill Avenue,Brooklyn,40.67618,-73.966296,42526338
Park Place,Utica Avenue,Brooklyn,40.672363,-73.930785,42520929
Park Place,Vanderbilt Avenue,Brooklyn,40.676786,-73.969183,42469651
Park Place,Virginia Place,Brooklyn,40.672867,-73.939971,42504389
Park Place,Washington Avenue,Brooklyn,40.675561,-73.963331,42478446
Park Place,West Broadway,Manhattan,40.713858,-74.010575,42430007
Park Road,Richmond Avenue,Staten Island,40.5379,-74.159139,42994162
Park Road,Ridgecrest Avenue,Staten Island,40.538299,-74.15842,42958706
Park Row,Pearl Street,Manhattan,40.713017,-74.000898,11394594214/7476968854/7476968855/4158786456/4158786461
Park Row,Spruce Street,Manhattan,40.711975,-74.006065,2821304145/1272562931
Park Row,Vesey Street,Manhattan,40.711395,-74.008655,42428391
Park Row,Worth Street,Manhattan,40.713523,-73.998644,1773055865
Park Street,Pinewood Avenue,Staten Island,40.569921,-74.137635,42948417
Park Street,Riedel Avenue,Staten Island,40.569984,-74.130839,42948427
Park Street,Shadow Lane,Staten Island,40.569178,-74.127631,42948383
Park Street,Wilder Avenue,Staten Island,40.569604,-74.134056,42948405
Park Street,Wiley Place,Staten Island,40.568745,-74.126887,42948380
Park Terrace East,West 215th Street,Manhattan,40.870135,-73.917017,42434370
Park Terrace East,West 217th Street,Manhattan,40.871044,-73.915746,42434372
Park Terrace East,West 218th Street,Manhattan,40.871603,-73.915056,42429705
Park Terrace West,West 214th Street,Manhattan,40.870422,-73.918633,42429944
Park Terrace West,West 215th Street,Manhattan,40.870923,-73.917916,42436929
Park Terrace West,West 217th Street,Manhattan,40.871584,-73.917009,42436930
Park Terrace West,West 218th Street,Manhattan,40.872116,-73.916278,42429707
Parkchester Road,Wood Avenue,Bronx,40.835514,-73.861016,42732596
Parker Street,Purdy Street,Bronx,40.839741,-73.853877,42748324
Parker Street,Saint Raymonds Avenue,Bronx,40.838575,-73.850678,42751679
Parker Street,Stearns Street,Bronx,40.839032,-73.851348,42752272
Parker Street,Westchester Avenue,Bronx,40.836264,-73.847316,42760522
Parkinson Avenue,Reid Avenue,Staten Island,40.593661,-74.080881,42990673
Parkinson Avenue,Whitney Avenue,Staten Island,40.600338,-74.085108,42990643
Parkinson Avenue,Winfield Avenue,Staten Island,40.598413,-74.083922,42972925
Parkside Avenue,Parkside Court,Brooklyn,40.655341,-73.960699,42499242
Parkside Avenue,Rogers Avenue,Brooklyn,40.656081,-73.953048,42499262
Parkside Avenue,Saint Pauls Place,Brooklyn,40.653995,-73.964145,42499237
Parkview Avenue,Roberts Avenue,Bronx,40.846587,-73.827729,42744883
Parkview Avenue,Willow Lane,Bronx,40.84943,-73.829585,42751844
Parkville Avenue,Seton Place,Brooklyn,40.629409,-73.974524,11890331361
Parkwood Avenue,Uncas Avenue,Staten Island,40.528398,-74.204008,42966879
Parkwood Avenue,Wheeling Avenue,Staten Island,40.527212,-74.203288,43013114
Parsifal Place,Stadium Avenue,Bronx,40.839158,-73.819565,42737490
Parsons Boulevard,Poplar Avenue,Queens,40.749902,-73.810927,42865287
Parsons Boulevard,Quince Avenue,Queens,40.74934,-73.810342,42865292
Parsons Boulevard,Roosevelt Avenue,Queens,40.761625,-73.822072,42865373
Parsons Boulevard,Rose Avenue,Queens,40.748779,-73.80976,42813963
Parsons Boulevard,Sanford Avenue,Queens,40.758873,-73.820672,42865386
Parsons Boulevard,Summit Place,Queens,40.793942,-73.825571,42865520
Parsons Boulevard,Union Turnpike,Queens,40.719916,-73.809035,2700927468/42865438
Parsons Boulevard,Village Road,Queens,40.717027,-73.808169,42865449/7835782857
Parsons Boulevard,Whitestone Expressway Service Road,Queens,40.790815,-73.823908,42825005
Parsons Boulevard,Willets Point Boulevard,Queens,40.776741,-73.824271,42808511
Patchen Avenue,Putnam Avenue,Brooklyn,40.686702,-73.926823,42485027
Patchen Avenue,Quincy Street,Brooklyn,40.689634,-73.927408,42485014
Patchen Avenue,Sumpter Street,Brooklyn,40.679392,-73.925344,42470090
Patchen Avenue,Van Buren Street,Brooklyn,40.691827,-73.92785,42485007
Patchin Place,West 10th Street,Manhattan,40.734791,-73.999253,42421901
Patricia Court,Seguine Avenue,Staten Island,40.524093,-74.200109,6891453823
Patterson Avenue,Peggy Lane,Staten Island,40.572389,-74.090122,42950398
Patterson Avenue,Pugsley Creek Greenway,Bronx,40.813641,-73.855686,2346900096
Patterson Avenue,Quintard Street,Staten Island,40.588052,-74.076429,11882803974
Patterson Avenue,Saint Lawrence Avenue,Bronx,40.812673,-73.862847,42741693
Patterson Avenue,Seaview Avenue,Staten Island,40.581533,-74.082239,42950450/1258962883
Patterson Avenue,Soundview Avenue,Bronx,40.813362,-73.85772,42738841
Patterson Avenue,Taylor Avenue,Bronx,40.812922,-73.86099,42741698
Patterson Avenue,Thieriot Avenue,Bronx,40.813048,-73.860063,42741700
Patterson Avenue,Underhill Avenue,Bronx,40.813296,-73.858213,42741704
Patterson Avenue,Vulcan Street,Staten Island,40.58921,-74.075445,42950442
Patterson Avenue,White Plains Road,Bronx,40.813555,-73.856291,42741718
Patterson Avenue,Winfield Street,Staten Island,40.588634,-74.075921,42950444
Patterson Street,Shepard Avenue,Bronx,40.804762,-73.793597,42730391
Patty Court,Ridgewood Avenue,Staten Island,40.551479,-74.16395,42976386
Paul Avenue,West 205th Street,Bronx,40.876974,-73.889658,42762518
Paul Avenue,West Mosholu Parkway South,Bronx,40.880484,-73.885967,42770152
Paulding Avenue,Pierce Avenue,Bronx,40.845293,-73.852998,42744947
Paulding Avenue,Poplar Street,Bronx,40.843326,-73.851928,42753978
Paulding Avenue,Rhinelander Avenue,Bronx,40.850416,-73.857001,42761412
Paulding Avenue,Sacket Avenue,Bronx,40.844184,-73.852134,42743769/42743718
Paulding Avenue,Speedwell Avenue,Staten Island,40.608707,-74.167708,43010500
Paulding Avenue,Tilden Street,Bronx,40.876789,-73.856871,42758976
Paulding Avenue,Van Nest Avenue,Bronx,40.847146,-73.854447,42766812
Paulding Avenue,Waring Avenue,Bronx,40.861188,-73.858778,42745627
Paulding Avenue,Williamsbridge Road,Bronx,40.864252,-73.858712,42745410
Paulding Avenue,Woodmansten Place,Bronx,40.854933,-73.860226,42766718
Paulding Street,Washington Avenue,Brooklyn,40.699047,-73.967658,42478365
Paulding Street,Welding Road,Brooklyn,40.699005,-73.96663,4758931800
Pauw Street,York Avenue,Staten Island,40.64047,-74.087952,42953554
