SPECIFIC_MATERIAL_TYPE,SOURCE_DESCRIPTION,STANDARD_REFERENCE,CREATOR,ITEM_PAGE_PLATE,IMAGE_Permalink,DIGITAL_ID,SOURCE,LOCATION,ALTERNATE_TITLE,PUBLISHED_DATE,RECORD_ID,Borough,Address,Full Address,IMAGE_TITLE,IMG_URL,CREATED_DATE,DEPICTED_DATE,MEDIUM,ITEM_PHYSICAL_DESCRIPTION,CREATED_DATES,ALTERNATE_SOURCE_TITLE
,,1434-C6; 1434-C5,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?733722f,733722f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,423542,,[View of a boat grain elevator from Staten Island ferry landing at Battery Park.],"[View of a boat grain elevator from Staten Island ferry landing at Battery Park.], Manhattan, NY",East River - River scenes - [View of a boat grain elevator from Staten Island ferry landing at Battery Park.],http://images.nypl.org/index.php?id=733722f&t=w,1925,,,,,
,,1438-D1,,,http://digitalgallery.nypl.org/nypldigital/id?733831f,733831f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,423651,,[View of Brooklyn Bridge and financial district from Manhattan Bridge.],"[View of Brooklyn Bridge and financial district from Manhattan Bridge.], Manhattan, NY",East River - River scenes - [View of Brooklyn Bridge and financial district from Manhattan Bridge.],http://images.nypl.org/index.php?id=733831f&t=w,1936,,,,,
,,1442-F5,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?733942f,733942f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",[Manhattan: York Avenue - 91st Street (East).],,423762,,[View of East River pier and portions of Triborough and Hell Gate Bridges.],"[View of East River pier and portions of Triborough and Hell Gate Bridges.], Manhattan, NY",East River - [View of East River pier and portions of Triborough and Hell Gate Bridges.],http://images.nypl.org/index.php?id=733942f&t=w,1935,,,,,
,,1442-F4; 1442-F3,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?733941f,733941f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,423761,,[View of East River pier from East 90th Street in Manhattan.],"[View of East River pier from East 90th Street in Manhattan.], Manhattan, NY",East River - [View of East River pier from East 90th Street in Manhattan.],http://images.nypl.org/index.php?id=733941f&t=w,"1934; 

							

								1935",,,,,
,,1441-A5; 1441-A4,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?733895f,733895f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,423715,,"[View of ferry slip from East 49th Street, Manhattan.]","[View of ferry slip from East 49th Street, Manhattan.], Manhattan, NY","East River - [View of ferry slip from East 49th Street, Manhattan.]",http://images.nypl.org/index.php?id=733895f&t=w,1939,,,,,
,,1440-D3; 1440-D2,,,http://digitalgallery.nypl.org/nypldigital/id?733882f,733882f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",[Chanin Building ; Chrysler Building ; New York Daily News.],,423702,,[View of Manhattan between East 38th and 42nd Streets - Consolidated Edison Company.],"[View of Manhattan between East 38th and 42nd Streets - Consolidated Edison Company.], Manhattan, NY",East River - [View of Manhattan between East 38th and 42nd Streets - Consolidated Edison Company.],http://images.nypl.org/index.php?id=733882f&t=w,1929,,,,,
,,1440-E3; 1440-E2,"Balgue, George L.--Photographer;Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?733887f,733887f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,423707,,[View of Manhattan shore in East 42nd Street area - Chrysler Building ; General Electric Company ; H. W. Wilson Company.],"[View of Manhattan shore in East 42nd Street area - Chrysler Building ; General Electric Company ; H. W. Wilson Company.], Manhattan, NY",East River - [View of Manhattan shore in East 42nd Street area - Chrysler Building ; General Electric Company ; H. W. Wilson Company.],http://images.nypl.org/index.php?id=733887f&t=w,"1929; 

							

								1939",,,,,
,,1454-F5; 1454-F4,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?734229f,734229f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",[Washburn Wire Company.],,424049,,[View of shoreline from East 118th to 117th Streets.],"[View of shoreline from East 118th to 117th Streets.] Harlem River, Manhattan, NY",Harlem River - Manhattan - [View of shoreline from East 118th to 117th Streets.],http://images.nypl.org/index.php?id=734229f&t=w,1935,,,,,
,,1455-B7,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?734239f,734239f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,424059,,[View of shoreline from East 127th to 129th Streets.],"[View of shoreline from East 127th to 129th Streets.] Harlem River, Manhattan, NY",Harlem River - Manhattan - [View of shoreline from East 127th to 129th Streets.],http://images.nypl.org/index.php?id=734239f&t=w,1931,,,,,
,,1455-C2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?734241f,734241f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,424061,,[View of shoreline from East 132nd to 133rd Streets.],"[View of shoreline from East 132nd to 133rd Streets.] Harlem River, Manhattan, NY",Harlem River - Manhattan - [View of shoreline from East 132nd to 133rd Streets.],http://images.nypl.org/index.php?id=734241f&t=w,1935,,,,,
,,1437-B6,,,http://digitalgallery.nypl.org/nypldigital/id?733797f,733797f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,423617,,[View of the river front between Market Slip and Pike Slip.],"[View of the river front between Market Slip and Pike Slip.], Manhattan, NY",East River - Shore and skyline - Manhattan - [View of the river front between Market Slip and Pike Slip.],http://images.nypl.org/index.php?id=733797f&t=w,1876,,,,,
,,1438-C8; 1438-C7,"Ogden, Beecher--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?733830f,733830f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",[Steeamer M. & J. Tracy ; 60 Wall Street Tower.],,423650,,"[Wall Street outline, Manhattan.]","[Wall Street outline, Manhattan.], Manhattan, NY","East River - Shore and skyline - [Wall Street outline, Manhattan.]",http://images.nypl.org/index.php?id=733830f&t=w,1938,,,,,
,,1449-A1; 1449-A3; 1449-A2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?734089f,734089f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,423909,,[Whitestone Landing Light.],"[Whitestone Landing Light.], Queens, NY",East River - Queens shore - [Whitestone Landing Light.],http://images.nypl.org/index.php?id=734089f&t=w,1935,,,,,
,,1449-F10; 1449-F9; 1449-F8,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?734116f,734116f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,423936,,[Whitestone Point Light.],"[Whitestone Point Light.], Queens, NY",East River - Queens shore - [Whitestone Point Light.],http://images.nypl.org/index.php?id=734116f&t=w,"1937; 

							

								1939",,,,,
photographs,813 photographs : b&w ; 21 x 26 cm. and smaller.,Wurts Bros. Negative #813227,Wurts Brothers--Photographer,W446,http://digitalgallery.nypl.org/nypldigital/id?1557837,1557837,"[Collection of photographs of New York City.] / [Wurts Brothers, photographer] / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",Municipal Building,,1041257,", Manhattan",1 Centre Street,"1 Centre Street, Manhattan, NY",1 Centre Street,http://images.nypl.org/index.php?id=1557837&t=w,13369,,,,,
photographs,813 photographs : b&w ; 21 x 26 cm. and smaller.,Wurts Bros. Negative #813271,Wurts Brothers--Photographer,W445,http://digitalgallery.nypl.org/nypldigital/id?1557836,1557836,"[Collection of photographs of New York City.] / [Wurts Brothers, photographer] / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",Municipal Building with statue of Benjamin Franklin in foreground,24-Aug-36,1041256,", Manhattan",1 Centre Street,"1 Centre Street, Manhattan, NY",1 Centre Street,http://images.nypl.org/index.php?id=1557836&t=w,,,,,,
photographs,813 photographs : b&w ; 21 x 26 cm. and smaller.,Wurts Bros. Negative #814148,Wurts Brothers--Photographer,W282,http://digitalgallery.nypl.org/nypldigital/id?1558289,1558289,"[Collection of photographs of New York City.] / [Wurts Brothers, photographer] / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",Drexel Biddle residence,,1041807,", Manhattan",1 East 62nd Street - Fifth Avenue,"1 East 62nd Street - Fifth Avenue, Manhattan, NY",1 East 62nd Street - Fifth Avenue,http://images.nypl.org/index.php?id=1558289&t=w,,,,,,
photographs,813 photographs : b&w ; 21 x 26 cm. and smaller.,Wurts Bros. Negative #811702,Wurts Brothers--Photographer,W296.5,http://digitalgallery.nypl.org/nypldigital/id?1558304,1558304,"[Collection of photographs of New York City.] / [Wurts Brothers, photographer] / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",James B. Duke residence,,1041822,", Manhattan",1 East 71st Street -Fifth Avenue,"1 East 71st Street -Fifth Avenue, Manhattan, NY",1 East 71st Street -Fifth Avenue,http://images.nypl.org/index.php?id=1558304&t=w,,,,,,
photomechanical_prints,1 v. (various pagings) illus. 29 x 34 cm.,,,14-XXIII,http://digitalgallery.nypl.org/nypldigital/id?417176,417176,"The World's loose leaf album of apartment houses, containing views and ground plans of the principal high class apartment houses in New York City, together with a map showing the situation of these houses, transportation facilities, etc.","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,242941,,1 Lexington Avenue. Gramercy Park.,"1 Lexington Avenue. Gramercy Park., Manhattan, NY",No. 1 Lexington Avenue. Gramercy Park.,http://images.nypl.org/index.php?id=417176&t=w,,,,,,
photographs,813 photographs : b&w ; 21 x 26 cm. and smaller.,Wurts Bros. Negative #808120,Wurts Brothers--Photographer,W586,http://digitalgallery.nypl.org/nypldigital/id?1558113,1558113,"[Collection of photographs of New York City.] / [Wurts Brothers, photographer] / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,1041533,", Manhattan",1 Sutton Place South - East 57th Street,"1 Sutton Place South - East 57th Street, Manhattan, NY",1 Sutton Place South - East 57th Street,http://images.nypl.org/index.php?id=1558113&t=w,,,,,,
photographs,813 photographs : b&w ; 21 x 26 cm. and smaller.,,Wurts Brothers--Photographer,W598,http://digitalgallery.nypl.org/nypldigital/id?1558156,1558156,"[Collection of photographs of New York City.] / [Wurts Brothers, photographer] / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",Bank of New York Building,,1041576,", Manhattan",1 Wall Street - Broadway,"1 Wall Street - Broadway, Manhattan, NY",1 Wall Street - Broadway,http://images.nypl.org/index.php?id=1558156&t=w,,,,,,
printed_text,"298, ii p. : ill., plans ; 35 cm.",,,134,http://digitalgallery.nypl.org/nypldigital/id?465558,465558,Apartment houses of the metropolis.,"Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,287096,,,"1 West 137th Street., Manhattan, NY","Cromwell Apartments, northeast corner Riverside Drive and 137th Street; Plan of first floor; Plan of upper floors.",http://images.nypl.org/index.php?id=465558&t=w,,,,,,
printed_text,"298, ii p. : ill., plans ; 35 cm.",,,135,http://digitalgallery.nypl.org/nypldigital/id?465559,465559,Apartment houses of the metropolis.,"Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,287098,,,"1 West 137th Street., Manhattan, NY","Cromwell Apartments, northwest corner Broadway and 137th Street; Plan of first floor; Plan of upper floors.",http://images.nypl.org/index.php?id=465559&t=w,,,,,,
printed_text,"298, ii p. : ill., plans ; 35 cm.",,,174,http://digitalgallery.nypl.org/nypldigital/id?465598,465598,Apartment houses of the metropolis.,"Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,287176,,,"1 West 137th Street., Manhattan, NY","Cromwell Apartments, No. 1 West 137th Street.",http://images.nypl.org/index.php?id=465598&t=w,,,,,,
printed_text,"298, ii p. : ill., plans ; 35 cm.",,,175,http://digitalgallery.nypl.org/nypldigital/id?465599,465599,Apartment houses of the metropolis.,"Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,287178,,,"1 West 137th Street., Manhattan, NY",Cromwell Apartments. Plan of first floor; Plan of upper floors.,http://images.nypl.org/index.php?id=465599&t=w,,,,,,
photographs,813 photographs : b&w ; 21 x 26 cm. and smaller.,,Wurts Brothers--Photographer,W287,http://digitalgallery.nypl.org/nypldigital/id?1558294,1558294,"[Collection of photographs of New York City.] / [Wurts Brothers, photographer] / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",Interior of large studio,,1041812,", Manhattan",1 West 67th Street - Central Park West,"1 West 67th Street - Central Park West, Manhattan, NY",1 West 67th Street - Central Park West,http://images.nypl.org/index.php?id=1558294&t=w,,,,,,
photographs,813 photographs : b&w ; 21 x 26 cm. and smaller.,Wurts Bros. Negative #807980,Wurts Brothers--Photographer,W261,http://digitalgallery.nypl.org/nypldigital/id?1558268,1558268,"[Collection of photographs of New York City.] / [Wurts Brothers, photographer] / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",Cadillac Salon,,1041750,", Manhattan",10 East 57th Street - Fifth Avenue,"10 East 57th Street - Fifth Avenue, Manhattan, NY",10 East 57th Street - Fifth Avenue,http://images.nypl.org/index.php?id=1558268&t=w,,,,,,
